Entities,ACAIC,ACMIC,AID,ANA,CAM,CBO,CBOin,CBOout,CIS,CLD,CP,DAM,DCAEC,DCC,DCMEC,DIT,DSC,EIC,EIP,ICHClass,LCOM1,LCOM2,LCOM5,MFA,MOA,NAD,NADExtended,NCM,NCP,NMA,NMD,NMDExtended,NMI,NMO,NOA,NOC,NOD,NOH,NOM,NOP,NOPM,NOParam,PIIR,PP,REIP,RFP,RPII,RRFP,RRTP,RTP,SIX,WMC,WMC1,cohesionAttributes,connectivity
org.eclipse.jdi.hcr.OperationRefusedException,0,0,1,1.568659128,0,0,0,0,2,0,0,0,0,0,0,1,1003,3,5,0,0,0,0,0,0,0,0,2,6,2,2,2,0,0,1,0,0,32,2,1,0,1,0,0,1,0,0,NaN,NaN,0,0,4,2,0,0
org.eclipse.jdi.TimeoutException,0,0,1,1.568659128,0,0,0,0,2,0,1,0,0,0,0,1,1003,2,1,0,0,0,0,0,0,0,0,2,3,2,2,2,0,0,1,0,0,32,2,1,0,1,0,3,1,1,0,1,1,3,0,4,2,0,0
org.eclipse.jdt.debug.core.IJavaArrayType,0,0,1,1.568659128,0,0,0,0,2,1,6,0,0,0,0,1,1003,8,24,0,0,0,0,0.5,0,0,0,4,27,2,2,2,2,0,0,1,1,32,2,1,2,1,7,4,0.774193548,8,0.225806452,1,1,4,0,4,2,0,0
org.eclipse.jdt.debug.core.IJavaInterfaceType,0,0,1,1.568659128,0,0,0,0,2,1,6,0,0,0,0,1,1003,8,24,0,0,0,0,0.5,0,0,0,4,27,2,2,2,2,0,0,1,1,32,2,1,2,1,7,4,0.774193548,8,0.225806452,1,1,4,0,5,2,0,0
org.eclipse.jdt.debug.core.IJavaVariable,0,0,1,1.568659128,0,0,0,0,2,4,6,0,0,0,0,1,1003,8,24,0,0,0,0,0.833333333,0,0,0,12,27,2,2,2,10,0,2,2,9,32,2,2,2,0,7,4,0.774193548,8,0.225806452,1,1,4,0,4,2,0,0
org.eclipse.jdt.debug.core.IJavaValue,0,0,1,1.568659128,0,0,0,0,2,4,6,0,0,0,3,1,1003,8,24,0,0,0,0,0.6,0,0,0,5,27,2,2,2,3,0,0,4,18,32,2,1,2,0,7,4,0.774193548,8,0.225806452,1,1,4,0,4,2,0,0
org.eclipse.jdt.debug.core.IJavaDebugTarget,0,0,1,1.568659128,0,0,0,0,29,2,6,0,0,0,0,1,1003,8,24,0,0,0,0,0,0,0,0,29,27,29,29,29,0,0,1,1,1,32,29,1,26,1,7,4,0.774193548,8,0.225806452,1,1,4,0,47,29,0,0
org.eclipse.jdt.debug.eval.IClassFileEvaluationEngine,0,0,1,1.568659128,0,0,0,0,3,1,1,0,0,0,0,1,1003,1,5,0,0,0,0,0.625,0,0,0,8,7,3,3,3,5,0,1,1,1,32,3,1,3,4,1,0,0.833333333,1,0.166666667,1,NaN,0,0,8,3,0,0
org.eclipse.jdt.debug.eval.IAstEvaluationEngine,0,0,1,1.568659128,0,0,0,0,4,1,1,0,0,0,0,1,1003,1,5,0,0,0,0,0.555555556,0,0,0,9,7,4,4,4,5,0,1,1,1,32,4,1,4,6,1,0,0.833333333,1,0.166666667,1,NaN,0,0,17,4,0,0
org.eclipse.jdi.hcr.ReenterStepRequest,0,0,1,1.568659128,0,0,0,0,4,3,0,0,0,0,0,1,1003,3,5,0,0,0,0,0,0,0,0,4,6,3,4,4,0,1,0,1,1,32,4,1,0,1,0,0,1,0,0,NaN,NaN,0,0.25,8,4,0,0
org.eclipse.jdt.debug.core.IJavaClassType,0,0,1,1.568659128,0,0,0,0,5,1,6,0,0,0,0,1,1003,8,24,0,0,0,0,0.285714286,0,0,0,7,27,5,5,5,2,0,0,1,1,32,5,1,5,4,7,4,0.774193548,8,0.225806452,1,1,4,0,18,5,0,0
org.eclipse.jdt.debug.core.IJavaThread,0,0,1,1.568659128,0,0,0,0,7,2,6,0,0,0,0,1,1003,8,24,0,0,0,0,0.125,3,3,3,8,27,7,7,7,1,0,1,1,1,32,7,1,7,4,7,4,0.774193548,8,0.225806452,1,1,4,0,12,7,0,0
org.eclipse.jdi.internal.event.EventIteratorImpl,0,0,1,1.568659128,0,1,1,1,5,0,15,1,0,1,0,1,1003,25,0,0,12,2,1.333333333,0.666666667,0,1,1,15,21,4,5,5,10,1,2,0,0,32,5,3,0,1,3,16,0,45,1,0.517241379,0.697841727,97,0.071428571,18,5,0.8,2
org.eclipse.jdi.internal.connect.TransportImpl,0,0,1,1.568659128,0,8,5,16,6,1,5,1,0,8,0,1,1003,11,0,0,0,0,0,0.625,0,1,1,16,11,6,6,6,10,0,2,1,1,32,6,3,4,1,3,12,0,22,1,0.448979592,0.55,33,0,13,6,0.333333333,0
org.eclipse.jdt.internal.debug.eval.ast.engine.JavaObjectRuntimeContext,0,0,1,1.568659128,0,9,20,25,8,0,9,1,0,28,0,1,1003,11,0,1,40,12,0.944444438,0.555555556,2,3,3,18,11,1,8,8,10,7,2,0,0,32,8,3,0,3,1,13,0,33,1,0.568965517,0.675324675,52,0.411764706,31,8,0.291666667,1
org.eclipse.jdt.internal.debug.eval.ast.engine.ASTInstructionCompiler,0,0,1,1.568659128,1,61,826,572,127,0,9,1,0,61,0,1,1003,11,0,596,22320,10844,0.992329817,0,6,7,7,152,11,152,152,152,0,0,1,0,0,32,152,1,0,2,1,13,0,33,1,0.568965517,0.675324675,52,0,1806,152,0.10056391,1
org.eclipse.jdt.internal.debug.eval.ast.engine.SourceBasedSourceGenerator,0,0,1,1.568659128,1,28,120,310,74,0,9,1,0,28,0,1,1003,11,0,162,8152,3966,0.995679012,0,8,18,18,92,11,92,92,92,0,0,1,0,0,32,92,1,0,6,1,13,0,33,1,0.568965517,0.675324675,52,0,887,92,0.051328502,1
org.eclipse.jdt.internal.debug.core.model.Timer,0,0,1,1.568659128,1,11,37,37,5,0,19,1,0,11,0,1,1003,22,0,27,264,111,0.949999998,0.357142857,4,5,5,28,27,18,18,18,10,0,1,0,0,32,18,1,0,2,6,18,0,240,1,0.725075529,0.652173913,180,0,75,18,0.133333333,1
org.eclipse.jdi.internal.jdwp.JdwpPacket,0,0,1,1.568659128,1,47,104,68,12,1,13,0.714285714,0,59,0,1,1003,4,0,17,190,19,0.989795915,0.344827586,5,7,7,29,19,19,19,19,10,0,1,2,2,32,19,1,3,1,4,16,0,157,1,0.897142857,0.921052632,210,0,128,19,0.187969925,1
org.eclipse.jdt.internal.debug.core.EventDispatcher,0,0,1,1.568659128,1,12,31,32,6,0,8,1,0,12,0,1,1003,5,4,15,80,25,0.911111108,0.476190476,2,5,5,21,4,11,11,11,10,0,2,0,0,32,11,3,0,2,0,6,1,20,0,0.952380952,0.909090909,10,0,122,11,0.418181818,0
org.eclipse.jdt.internal.debug.core.hcr.JavaNode,0,0,1,1.568659128,1,13,43,34,11,0,19,0.411764706,0,13,0,1,1003,10,0,0,132,27,1.064171123,0.347826087,15,17,17,23,6,13,15,15,8,2,1,0,0,32,15,1,0,5,0,9,0,35,0,0.875,0.8,20,0.1,119,15,0.098039216,1
org.eclipse.jdt.internal.debug.core.hcr.CompilationUnitDelta,0,0,1,1.568659128,1,29,87,17,2,0,19,1,0,29,0,1,1003,10,0,8,30,9,1.1,0.588235294,3,4,6,17,6,7,7,15,10,0,1,0,0,32,7,1,0,2,0,9,0,35,0,0.875,0.8,20,0,157,7,0.357142857,1
org.eclipse.jdt.internal.debug.eval.EvaluationResult,0,0,1,1.568659128,1,38,62,56,11,0,10,1,0,38,0,1,1003,7,0,2,156,65,0.999999998,0.416666667,3,6,6,24,3,7,14,14,10,7,2,0,0,32,14,3,0,3,0,15,0,52,0,0.962962963,0.959183673,47,0.304347826,55,14,0.166666667,1
org.eclipse.jdi.internal.spy.BufWriter,0,0,1,1.568659128,1,6,68,38,10,1,14,1,0,7,0,1,1003,3,0,9,34,0,0.694444444,0.476190476,2,4,4,21,4,11,11,11,10,0,1,1,1,32,11,1,1,1,1,12,0,42,1,0.933333333,0.896551724,26,0,85,11,0.772727273,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.InstructionSequence,0,0,1,1.568659128,1,8,47,33,13,0,15,1,0,8,0,1,1003,4,0,0,120,42,0.977272727,0.434782609,1,4,4,23,74,10,13,13,10,3,2,0,0,32,13,3,0,2,19,13,0,206,1,0.567493113,0.393822394,102,0.136363636,53,13,0.326923077,1
org.eclipse.jdt.internal.debug.eval.ast.engine.BinaryBasedSourceGenerator,0,0,1,1.568659128,1,17,118,108,9,0,9,1,0,17,0,1,1003,11,0,99,370,139,0.963636361,0.3125,4,11,11,32,11,22,22,22,10,0,1,0,0,32,22,1,0,4,1,13,0,33,1,0.568965517,0.675324675,52,0,552,22,0.123966942,0
org.eclipse.jdt.internal.debug.core.hcr.JavaParseTreeBuilder,0,0,1,1.568659128,1,8,37,53,20,0,19,1,0,7,0,1,1003,10,0,58,504,228,1,0,3,4,4,24,6,24,24,24,0,0,2,0,0,32,24,3,0,9,0,9,0,35,0,0.875,0.8,20,0,117,24,0.145833333,1
org.eclipse.jdt.internal.debug.core.model.JDIType,0,0,1,1.568659128,1,10,10,14,5,1,19,1,0,10,0,1,1003,22,0,8,56,20,1,0.5,1,2,2,18,27,6,9,9,9,3,2,4,4,32,9,3,2,2,6,18,0,240,1,0.725075529,0.652173913,180,0.176470588,73,9,0.222222222,1
org.eclipse.jdt.internal.debug.eval.ast.engine.RuntimeContext,0,0,1,1.568659128,1,10,5,20,8,0,9,1,0,10,0,1,1003,11,0,7,88,33,0.944444444,0.476190476,1,2,2,21,11,4,11,11,10,7,2,0,0,32,11,3,0,2,1,13,0,33,1,0.568965517,0.675324675,52,0.35,55,11,0.181818182,1
org.eclipse.jdt.debug.eval.EvaluationManager,0,0,1,1.568659128,1,1,1,0,2,0,1,0,0,1,0,1,1003,1,5,0,2,0,0,0.769230769,0,0,0,13,7,3,3,3,10,0,1,0,0,32,3,1,0,3,1,0,0.833333333,1,0.166666667,1,0,0,0,15,3,0,0
org.eclipse.jdi.internal.jdwp.JdwpID,0,0,1,1.568659128,1,105,183,150,11,2,13,0.192307692,0,105,0,1,1003,4,0,4,56,0,1.12087912,0.35,23,26,26,20,19,10,13,13,7,3,1,5,13,32,13,1,3,1,4,16,0,157,1,0.897142857,0.921052632,210,0.166666667,85,13,0.059171598,1
org.eclipse.jdi.internal.request.RequestMessages,0,0,1,1.568659128,1,14,0,11,1,0,11,1,0,14,0,1,1003,22,0,0,0,0,0,0.769230769,0,2,2,13,18,3,3,3,10,0,1,0,0,32,3,1,0,1,3,16,0,34,1,0.666666667,0.779220779,60,0,21,3,0.333333333,0
org.eclipse.jdt.internal.debug.eval.ast.instructions.InstructionsEvaluationMessages,0,0,1,1.568659128,1,14,0,22,1,0,15,1,0,14,0,1,1003,4,0,0,0,0,0,0.769230769,0,2,2,13,74,3,3,3,10,0,1,0,0,32,3,1,0,1,19,13,0,206,1,0.567493113,0.393822394,102,0,21,3,0.333333333,0
org.eclipse.jdi.internal.jdwp.JDWPMessages,0,0,1,1.568659128,1,15,1,22,1,0,13,1,0,15,0,1,1003,4,0,0,0,0,0,0.769230769,0,2,2,13,19,3,3,3,10,0,1,0,0,32,3,1,0,1,4,16,0,157,1,0.897142857,0.921052632,210,0,21,3,0.333333333,0
org.eclipse.jdt.internal.debug.eval.EvaluationMessages,0,0,1,1.568659128,1,16,8,22,1,0,10,1,0,15,0,1,1003,7,0,0,0,0,0,0.769230769,0,2,2,13,3,3,3,3,10,0,1,0,0,32,3,1,0,1,0,15,0,52,0,0.962962963,0.959183673,47,0,21,3,0.333333333,0
org.eclipse.jdi.internal.spy.SpyMessages,0,0,1,1.568659128,1,16,9,22,1,0,14,1,0,16,0,1,1003,3,0,0,0,0,0,0.769230769,0,2,2,13,4,3,3,3,10,0,1,0,0,32,3,1,0,1,1,12,0,42,1,0.933333333,0.896551724,26,0,21,3,0.333333333,0
org.eclipse.jdt.debug.core.JDIDebugModel,0,0,1,1.568659128,1,17,25,18,17,0,6,0,0,17,0,1,1003,8,24,9,272,101,1.0625,0.344827586,1,2,2,29,27,19,19,19,10,0,1,0,0,32,19,1,0,13,7,4,0.774193548,8,0.225806452,1,1,4,0,163,19,0.026315789,1
org.eclipse.jdt.internal.debug.eval.ast.engine.EvaluationEngineMessages,0,0,1,1.568659128,1,18,66,22,1,0,9,1,0,18,0,1,1003,11,0,0,0,0,0,0.769230769,0,2,2,13,11,3,3,3,10,0,1,0,0,32,3,1,0,1,1,13,0,33,1,0.568965517,0.675324675,52,0,21,3,0.333333333,0
org.eclipse.jdi.internal.VirtualMachineManagerImpl,0,0,1,1.568659128,1,22,18,22,13,0,18,0.5,0,22,0,1,1003,54,5,3,150,45,0.972222219,0.4,3,6,6,25,45,15,15,15,10,0,2,0,0,32,15,3,0,1,9,20,0.357142857,209,0.642857143,0.502403846,0.653448276,379,0,125,15,0.222222222,1
org.eclipse.jdi.internal.connect.ConnectMessages,0,0,1,1.568659128,1,22,22,22,1,0,5,1,0,22,0,1,1003,11,0,0,0,0,0,0.769230769,0,2,2,13,11,3,3,3,10,0,1,0,0,32,3,1,0,1,3,12,0,22,1,0.448979592,0.55,33,0,21,3,0.333333333,0
org.eclipse.jdi.internal.connect.ConnectorImpl,0,0,1,1.568659128,1,22,68,47,9,1,5,1,0,22,0,1,1003,11,0,3,108,3,0.985714281,0.4,5,7,22,25,11,15,15,51,10,0,2,4,4,32,15,3,3,1,3,12,0,22,1,0.448979592,0.55,33,0,86,15,0.247619048,1
org.eclipse.jdi.internal.JDIMessages,0,0,1,1.568659128,1,27,42,22,1,0,18,1,0,39,0,1,1003,54,5,0,0,0,0,0.769230769,0,2,2,13,45,3,3,3,10,0,1,0,0,32,3,1,0,1,9,20,0.357142857,209,0.642857143,0.502403846,0.653448276,379,0,21,3,0.333333333,0
org.eclipse.jdt.internal.debug.eval.ast.engine.EvaluationSourceGenerator,0,0,1,1.568659128,1,27,93,118,9,0,9,1,0,29,0,1,1003,11,0,50,402,149,0.94375,0.303030303,3,8,8,33,11,23,23,23,10,0,1,0,0,32,23,1,0,3,1,13,0,33,1,0.568965517,0.675324675,52,0,268,23,0.152173913,1
org.eclipse.jdi.internal.event.EventMessages,0,0,1,1.568659128,1,28,0,22,1,0,15,1,0,14,0,1,1003,25,0,0,0,0,0,0.769230769,0,2,2,13,21,3,3,3,10,0,1,0,0,32,3,1,0,1,3,16,0,45,1,0.517241379,0.697841727,97,0,21,3,0.333333333,0
org.eclipse.jdt.internal.debug.core.model.JDIDebugModelMessages,0,0,1,1.568659128,1,32,71,40,1,0,19,1,0,32,0,1,1003,22,0,0,0,0,0,0.769230769,0,2,2,13,27,3,3,3,10,0,1,0,0,32,3,1,0,1,6,18,0,240,1,0.725075529,0.652173913,180,0,19,3,0.333333333,0
org.eclipse.jdi.internal.spy.TcpipSpy,0,0,1,1.568659128,1,44,99,43,3,0,14,1,0,46,0,1,1003,3,0,8,2,0,1.799999997,0.555555556,1,5,5,9,4,4,4,4,5,0,1,0,0,32,4,1,0,3,1,12,0,42,1,0.933333333,0.896551724,26,0,183,4,1.7,0
org.eclipse.jdt.internal.debug.core.hcr.JDIDebugHCRMessages,0,0,1,1.568659128,1,5,2,4,1,0,19,1,0,5,0,1,1003,10,0,0,0,0,0,0.769230769,0,2,2,13,6,3,3,3,10,0,1,0,0,32,3,1,0,1,0,9,0,35,0,0.875,0.8,20,0,19,3,0.333333333,0
org.eclipse.jdt.internal.debug.core.breakpoints.JDIDebugBreakpointMessages,0,0,1,1.568659128,1,6,3,4,1,0,3,1,0,6,0,1,1003,12,0,0,0,0,0,0.769230769,0,2,2,13,9,3,3,3,10,0,1,0,0,32,3,1,0,1,2,8,0,17,1,0.586206897,0.8,48,0,19,3,0.333333333,0
org.eclipse.jdi.internal.connect.PacketManager,0,0,1,1.568659128,1,7,19,7,4,1,5,1,0,7,0,1,1003,11,0,0,6,0,1.166666657,0.666666667,2,3,3,15,11,5,5,5,10,0,2,2,2,32,5,3,1,1,3,12,0,22,1,0.448979592,0.55,33,0,19,5,0.533333333,2
org.eclipse.jdi.internal.request.RequestID,0,0,1,1.568659128,1,7,6,14,6,0,11,0.666666667,0,7,0,1,1003,22,0,2,30,2,1.2,0.466666667,3,3,3,15,18,5,8,8,7,3,1,0,0,32,8,1,0,2,3,16,0,34,1,0.666666667,0.779220779,60,0.230769231,38,8,0.291666667,1
org.eclipse.jdi.internal.jdwp.JdwpString,0,0,1,1.568659128,1,8,2,4,3,0,13,0,0,7,0,1,1003,4,0,0,2,0,0,0.769230769,0,0,0,13,19,3,3,3,10,0,1,0,0,32,3,1,0,2,4,16,0,157,1,0.897142857,0.921052632,210,0,50,3,0,0
org.eclipse.jdt.internal.debug.core.StringMatcher,0,0,1,1.568659128,1,9,75,106,4,0,8,1,0,9,0,1,1003,5,4,41,40,0,0.736111108,0.5,7,9,11,20,4,10,10,13,10,0,1,0,0,32,10,1,0,5,0,6,1,20,0,0.952380952,0.909090909,10,0,174,10,0.633333333,0
org.eclipse.debug.ui.ILaunchConfigurationDialog,0,0,1,1.570498915,0,0,0,0,7,1,29,0,0,0,0,1,839,8,7,0,0,0,0,0,1,1,1,7,14,7,7,7,0,0,1,1,1,31,7,1,7,1,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,13,7,0,0
org.eclipse.debug.ui.IDebugView,0,0,1,1.570498915,0,0,0,0,7,4,29,0,0,0,0,1,839,8,7,0,0,0,0,0.125,0,7,7,8,14,7,7,7,1,0,1,1,7,31,7,1,7,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,17,7,0,0
org.eclipse.debug.ui.IDebugModelPresentation,0,0,1,1.570498915,0,5,1,0,4,1,29,0,1,5,0,1,839,8,7,0,0,0,0,0.285714286,0,1,1,7,14,3,5,5,2,2,2,2,2,31,5,2,4,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0.333333333,20,5,0.2,0
org.eclipse.debug.internal.ui.actions.LaunchShortcutAction,0,0,1,1.570498915,0,7,4,13,2,0,29,1,0,7,0,1,839,42,2,0,0,0,0,0.866666667,1,2,2,15,56,1,2,2,13,1,1,0,0,31,2,1,0,2,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0.071428571,24,2,1.5,0
org.eclipse.debug.internal.ui.actions.ClearOutputAction,0,0,1,1.570498915,0,7,6,8,2,0,29,1,0,7,0,1,839,42,2,0,0,0,0,0.866666667,1,1,1,15,56,1,2,2,13,1,1,0,0,31,2,1,0,1,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0.071428571,19,2,1,0
org.eclipse.debug.internal.ui.actions.RelaunchHistoryLaunchAction,0,0,1,1.570498915,0,9,1,9,2,0,29,1,0,9,0,1,839,42,2,0,0,0,0,0.866666667,1,1,1,15,56,1,2,2,13,1,1,0,0,31,2,1,0,1,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0.071428571,24,2,0.5,0
org.eclipse.debug.internal.ui.views.console.ConsoleDocument,0,0,1,1.570498915,1,27,126,179,11,0,20,0.913043478,0,27,0,1,839,13,0,56,1402,622,0.977116704,0.183673469,16,23,26,49,6,37,40,43,9,3,3,0,0,31,40,5,0,4,0,12,0,55,0,0.873015873,0.882352941,60,0.0625,439,40,0.135869565,0
org.eclipse.debug.internal.ui.preferences.LaunchHistoryPreferencePage,0,0,1,1.570498915,1,29,10,35,5,0,22,1,0,29,0,1,839,21,0,40,206,86,0.952380949,0.111111111,2,3,3,18,16,14,16,16,2,2,2,0,0,31,16,3,0,3,2,11,0,113,1,0.84962406,0.8,80,0.117647059,276,16,0.333333333,1
org.eclipse.debug.internal.ui.launchConfigurations.PerspectiveManager,0,0,1,1.570498915,1,16,2,14,7,0,15,1,0,16,0,1,839,22,0,16,132,54,1.090909091,0.35,1,1,1,20,10,13,13,13,7,0,3,0,0,31,13,5,0,2,0,15,0,129,0,0.914893617,0.835616438,61,0,131,13,0.230769231,1
org.eclipse.debug.internal.ui.preferences.DebugActionGroupsPreferencePage,0,0,1,1.570498915,1,26,3,16,4,0,22,1,0,26,0,1,839,21,0,1,42,14,1.041666667,0.272727273,1,4,4,11,16,7,8,8,3,1,2,0,0,31,8,3,0,2,2,11,0,113,1,0.84962406,0.8,80,0.1,214,8,0.6875,1
org.eclipse.debug.internal.ui.preferences.DebugActionGroupsManager,0,0,1,1.570498915,1,65,54,86,8,0,22,0.857142857,0,63,0,1,839,21,0,21,198,78,0.948979586,0.304347826,1,7,20,23,16,16,16,35,7,0,2,0,0,31,16,3,0,4,2,11,0,113,1,0.84962406,0.8,80,0,331,16,0.267857143,1
org.eclipse.debug.internal.ui.views.breakpoints.BreakpointsViewEventHandler,0,0,1,1.570498915,1,7,3,32,5,0,2,1,0,7,0,1,839,6,0,0,20,5,1,0.538461538,1,1,1,13,4,6,6,6,7,0,2,0,0,31,6,3,0,2,0,4,0,5,0,1,1,9,0,43,6,1.333333333,1
org.eclipse.debug.internal.ui.views.variables.VariablesViewer,0,0,1,1.570498915,1,8,5,7,4,0,29,1,0,8,0,1,839,9,3,14,18,0,0.75,0.466666667,0,1,1,15,4,7,8,8,7,1,1,0,0,31,8,1,0,3,0,12,1,27,0,1,1,38,0.083333333,73,8,0.25,1
org.eclipse.debug.internal.ui.DebugUIPlugin,0,0,1,1.570498915,1,120,293,149,25,0,16,0.666666667,0,175,0,1,839,16,2,40,868,372,0.999999999,0.058823529,4,6,6,34,14,30,32,32,2,2,1,0,0,31,32,1,0,4,0,12,1,161,0,0.884615385,0.822033898,97,0.0625,393,32,0.09375,1
org.eclipse.debug.ui.AbstractLaunchConfigurationTabGroup,0,0,1,1.570498915,1,0,1,1,8,0,29,1,0,0,0,1,839,8,7,5,42,6,1,0.4375,1,1,1,16,14,2,9,9,7,7,2,0,0,31,9,3,0,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0.466666667,36,9,0.333333333,1
org.eclipse.debug.internal.ui.views.DebugUIViewsMessages,0,0,1,1.570498915,1,10,7,8,1,0,9,1,0,10,0,1,839,4,6,0,0,0,0,0.7,0,2,2,10,4,3,3,3,7,0,1,0,0,31,3,1,0,1,0,6,1,18,0,0.947368421,0.9,9,0,21,3,0.333333333,0
org.eclipse.debug.internal.ui.views.console.ConsoleOutputTextStore,0,0,1,1.570498915,1,1,1,1,7,0,20,1,0,1,0,1,839,13,0,0,30,9,1,0.5,0,1,1,14,6,6,7,7,7,1,2,0,0,31,7,3,0,3,0,12,0,55,0,0.873015873,0.882352941,60,0.076923077,26,7,1,1
org.eclipse.debug.internal.ui.actions.RelaunchLastAction,0,0,1,1.570498915,1,13,1,17,6,1,29,1,0,13,0,1,839,42,2,7,42,6,1.166666667,0.4375,0,1,1,16,56,9,9,9,7,0,2,2,2,31,9,3,1,2,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0,77,9,0.222222222,1
org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationPresentationManager,0,0,1,1.570498915,1,13,3,15,2,0,15,1,0,13,0,1,839,22,0,1,4,0,1,0.636363636,1,2,2,11,10,4,4,4,7,0,1,0,0,31,4,1,0,1,0,15,0,129,0,0.914893617,0.835616438,61,0,88,4,0.875,1
org.eclipse.debug.internal.ui.actions.LaunchDropDownAction,0,0,1,1.570498915,1,13,55,51,12,2,29,1,0,13,0,1,839,42,2,58,498,92,0.969696967,0.194444444,3,6,6,36,56,28,29,29,7,1,4,2,4,31,29,7,12,3,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0.028571429,221,29,0.097701149,1
org.eclipse.debug.internal.ui.preferences.VariableViewsPreferencePage,0,0,1,1.570498915,1,14,1,10,6,0,22,0,0,14,0,1,839,21,0,6,30,9,0,0.363636364,0,0,0,11,16,6,7,7,4,1,3,0,0,31,7,5,0,2,2,11,0,113,1,0.84962406,0.8,80,0.1,95,7,0,1
org.eclipse.debug.internal.ui.actions.OpenBreakpointMarkerAction,0,0,1,1.570498915,1,15,0,8,3,0,29,1,0,15,0,1,839,42,2,0,2,0,2,0.2,1,1,1,5,56,4,4,4,1,0,1,0,0,31,4,1,0,1,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0,57,4,0.75,0
org.eclipse.debug.internal.ui.SWTUtil,0,0,1,1.570498915,1,15,10,6,8,0,16,0,0,15,0,1,839,16,2,8,42,14,0,0.466666667,0,0,0,15,14,8,8,8,7,0,1,0,0,31,8,1,0,3,0,12,1,161,0,0.884615385,0.822033898,97,0,106,8,0,1
org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationHistoryElement,0,0,1,1.570498915,1,15,33,14,7,0,15,1,0,15,0,1,839,22,0,10,56,20,1,0.357142857,0,2,2,14,10,7,9,9,5,2,1,0,0,31,9,1,0,2,0,15,0,129,0,0.914893617,0.835616438,61,0.153846154,67,9,0.222222222,1
org.eclipse.debug.internal.ui.actions.ShowTypesAction,0,0,1,1.570498915,1,16,13,19,3,0,29,1,0,21,0,1,839,42,2,7,18,3,0.75,0.666666667,0,1,1,18,56,4,6,6,12,2,1,0,0,31,6,1,0,1,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0.117647059,60,6,0.333333333,1
org.eclipse.debug.internal.ui.views.console.ConsoleViewer,0,0,1,1.570498915,1,17,1,15,5,0,20,1,0,17,0,1,839,13,0,3,90,35,1.111111111,0.45,1,2,3,20,6,10,11,14,9,1,2,0,0,31,11,3,0,1,0,12,0,55,0,0.873015873,0.882352941,60,0.052631579,140,11,0.454545455,1
org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationsMessages,0,0,1,1.570498915,1,18,121,9,1,0,15,1,0,80,0,1,839,22,0,0,0,0,0,0.7,0,2,2,10,10,3,3,3,7,0,1,0,0,31,3,1,0,1,0,15,0,129,0,0.914893617,0.835616438,61,0,21,3,0.333333333,0
org.eclipse.debug.internal.ui.DebugPluginImages,0,0,1,1.570498915,1,18,81,66,5,0,16,1,0,14,0,1,839,16,2,138,30,0,1.06410256,0.4375,0,13,13,16,14,9,9,9,7,0,1,0,0,31,9,1,0,2,0,12,1,161,0,0.884615385,0.822033898,97,0,196,9,0.128205128,1
org.eclipse.debug.internal.ui.preferences.DebugPreferencePage,0,0,1,1.570498915,1,19,8,19,5,0,22,1,0,19,0,1,839,21,0,9,56,11,1,0.285714286,0,2,2,14,16,9,10,10,4,1,3,0,0,31,10,5,0,2,2,11,0,113,1,0.84962406,0.8,80,0.083333333,166,10,0.019047619,1
org.eclipse.debug.internal.ui.actions.ExecutionAction,0,0,1,1.570498915,1,2,0,5,2,1,29,0,0,2,0,1,839,42,2,2,2,0,0,0.636363636,0,0,0,11,56,4,4,4,7,0,2,2,2,31,4,3,1,2,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0,22,4,0,0
org.eclipse.debug.internal.ui.views.console.ConsoleDocumentManager,0,0,1,1.570498915,1,20,10,20,8,0,20,1,0,20,0,1,839,13,0,13,292,102,0.90196078,0.259259259,1,3,3,27,6,20,20,20,7,0,2,0,0,31,20,3,0,2,0,12,0,55,0,0.873015873,0.882352941,60,0,161,20,0.233333333,1
org.eclipse.debug.internal.ui.actions.ActionMessages,0,0,1,1.570498915,1,22,38,4,1,0,29,1,0,22,0,1,839,42,2,0,0,0,0,0.7,0,2,2,10,56,3,3,3,7,0,1,0,0,31,3,1,0,1,17,14,0.105263158,225,0.894736842,0.679758308,0.619047619,208,0,19,3,0.333333333,0
org.eclipse.debug.internal.ui.preferences.ConsolePreferencePage,0,0,1,1.570498915,1,22,7,18,7,0,22,1,0,22,0,1,839,21,0,2,72,27,1,0.166666667,1,2,2,12,16,7,10,10,2,3,2,0,0,31,10,3,0,1,2,11,0,113,1,0.84962406,0.8,80,0.272727273,153,10,0.55,1
