Entities,ACAIC,ACMIC,AID,ANA,CAM,CBO,CBOin,CBOout,CIS,CLD,CP,DAM,DCAEC,DCC,DCMEC,DIT,DSC,EIC,EIP,ICHClass,LCOM1,LCOM2,LCOM5,MFA,MOA,NAD,NADExtended,NCM,NCP,NMA,NMD,NMDExtended,NMI,NMO,NOA,NOC,NOD,NOH,NOM,NOP,NOPM,NOParam,PIIR,PP,REIP,RFP,RPII,RRFP,RRTP,RTP,SIX,WMC,WMC1,cohesionAttributes,connectivity
org.eclipse.pde.internal.ui.util.ChoiceCellEditor,0,0,1,1.535891089,1,12,17,50,2,0,18,1,0,12,0,1,1546,9,1,0,168,63,0.871794866,0.347826087,1,3,3,23,11,14,15,15,8,1,1,0,0,34,15,1,0,2,2,8,0.333333333,58,0.666666667,0.983050847,0.909090909,10,0.045454545,90,15,0.511111111,1
org.eclipse.pde.internal.ui.view.PluginsLabelProvider,0,0,1,1.535891089,1,21,8,25,4,0,22,1,0,21,0,1,1546,25,0,12,50,14,0.904761898,0,1,3,3,9,14,6,9,9,0,3,1,0,0,34,9,1,0,1,0,24,0,204,0,0.944444444,0.920529801,139,0.375,127,9,0.407407407,1
org.eclipse.pde.internal.ui.PDEPlugin,0,0,1,1.535891089,1,267,1219,108,22,0,31,0.5,0,268,0,1,1546,6,3,24,552,252,1.036231884,0.107142857,3,12,12,28,8,23,25,25,3,2,3,0,0,34,25,5,0,3,2,17,0.6,311,0.4,0.99044586,0.928571429,39,0.074074074,287,25,0.03027027,1
org.eclipse.pde.internal.ui.wizards.RequiredPluginsContainerPage,0,0,1,1.535891089,1,43,62,106,6,0,28,1,0,43,0,1,1546,20,13,12,348,138,0.941520467,0.4,0,9,12,35,14,21,21,30,14,0,3,0,0,34,21,5,0,2,1,25,0.928571429,117,0.071428571,0.9140625,0.876404494,78,0,229,21,0.26984127,0
org.eclipse.pde.internal.ui.launcher.WorkbenchLaunchConfigurationDelegate,0,0,1,1.535891089,1,45,45,68,3,0,27,1,0,45,0,1,1546,15,0,81,698,292,1.027472527,0.194444444,1,14,14,36,12,29,29,29,7,0,3,0,0,34,29,5,0,4,2,22,0,109,1,0.886178862,0.885245902,108,0,798,29,0.012315271,1
org.eclipse.pde.internal.ui.wizards.exports.BaseExportWizardPage,0,0,1,1.535891089,1,49,159,148,8,1,18,1,0,78,0,1,1546,4,0,36,576,170,0.9575,0.325581395,2,16,18,43,7,29,29,33,14,0,1,2,2,34,29,1,2,4,2,17,0,25,1,0.862068966,0.924528302,49,0,532,29,0.211206897,0
org.eclipse.pde.internal.ui.view.DependenciesView,0,0,1,1.535891089,1,65,77,287,5,0,22,1,0,65,0,1,1546,25,0,28,570,245,0.999999998,0.037037037,2,7,8,27,14,26,26,29,1,0,1,0,0,34,26,1,0,2,0,24,0,204,0,0.944444444,0.920529801,139,0,310,26,0.203296703,1
org.eclipse.pde.internal.ui.preferences.ExternalPluginsBlock,0,0,1,1.535891089,1,74,172,398,5,0,29,1,0,84,0,1,1546,22,0,7,208,72,0.944444441,0.291666667,4,12,20,24,10,17,17,28,7,0,1,0,0,34,17,1,0,1,0,29,0,152,0,0.944099379,0.927419355,115,0,260,17,0.274509804,0
org.eclipse.pde.ui.templates.AbstractTemplateSection,0,0,1,1.535891089,1,75,166,428,15,4,33,0.6,0,75,0,1,1546,5,11,50,444,38,1.004761904,0.194444444,2,10,10,36,14,16,29,29,7,13,3,1,13,34,29,5,15,5,7,32,0.611111111,235,0.388888889,0.921568627,0.888268156,159,0.371428571,312,29,0.065517241,1
org.eclipse.pde.internal.ui.editor.feature.IncludeFeaturesWizardPage,0,0,1,1.535891089,1,90,148,234,5,0,33,0.375,0,90,0,1,1546,48,0,11,150,59,1.052083333,0.5,1,8,10,28,48,14,14,19,14,0,1,0,0,34,14,1,0,3,3,32,0,1061,1,0.803787879,0.767504488,855,0,173,14,0.151785714,1
org.eclipse.pde.internal.ui.editor.NullUndoManager,0,0,1,1.535891089,1,1,0,0,10,0,34,0,0,1,0,1,1546,37,84,0,72,27,0,0.411764706,0,0,0,17,33,1,10,10,7,9,2,0,0,34,10,3,0,2,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0.5625,17,10,0,1
org.eclipse.pde.internal.ui.preferences.ComboFieldEditor,0,0,1,1.535891089,1,12,29,62,4,0,29,1,0,12,0,1,1546,22,0,7,62,0,0.6,0.294117647,0,2,2,17,10,12,12,12,5,0,1,0,0,34,12,1,0,4,0,29,0,152,0,0.944099379,0.927419355,115,0,95,12,0.708333333,0
org.eclipse.pde.internal.ui.wizards.imports.BinaryProjectFilter,0,0,1,1.535891089,1,2,2,2,2,0,16,1,0,2,0,1,1546,23,0,6,12,0,1,0,2,2,2,6,15,5,6,6,0,1,1,0,0,34,6,1,0,3,0,25,0,111,0,0.711538462,0.778325123,158,0.25,50,6,0.333333333,2
org.eclipse.pde.internal.ui.editor.schema.ElementSectionDragAdapter,0,0,1,1.535891089,1,25,35,44,4,0,31,0,0,25,0,1,1546,36,0,8,48,12,0.857142849,0,1,3,3,9,37,9,9,9,0,0,1,0,0,34,9,1,0,2,4,30,0,729,1,0.886861314,0.846280992,512,0,106,9,0.407407407,1
org.eclipse.pde.internal.ui.util.SharedLabelProvider,0,0,1,1.535891089,1,26,66,29,10,1,18,0,0,26,0,1,1546,9,1,35,266,113,1.045454545,0.142857143,9,11,11,21,11,18,18,18,3,0,2,1,1,34,18,3,0,2,2,8,0.333333333,58,0.666666667,0.983050847,0.909090909,10,0,162,18,0.070707071,1
org.eclipse.pde.internal.ui.wizards.exports.BaseExportWizard,0,0,1,1.535891089,1,34,44,138,7,1,18,1,0,33,0,1,1546,4,0,24,104,0,0.999999999,0.407407407,1,5,5,27,7,14,16,16,11,2,2,2,2,34,16,3,5,6,2,17,0,25,1,0.862068966,0.924528302,49,0.076923077,367,16,0.5125,1
org.eclipse.pde.internal.ui.editor.FormOutlinePage,0,0,1,1.535891089,1,35,74,173,10,1,34,1,0,35,0,1,1546,37,84,7,154,63,1,0.176470588,1,2,4,17,33,11,14,22,3,3,2,5,5,34,14,3,6,1,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0.1875,124,14,0.785714286,1
org.eclipse.pde.internal.ui.wizards.extension.BaseExtensionPointMainPage,0,0,1,1.535891089,1,44,36,101,5,1,22,0.318181818,0,44,0,1,1546,13,0,22,238,102,1.051515151,0.451612903,1,22,22,31,11,17,17,17,14,0,1,2,2,34,17,1,4,7,1,22,0,332,1,0.91966759,0.913946588,308,0,410,17,0.112299465,1
org.eclipse.pde.internal.ui.editor.PDEEditorContributor,0,0,1,1.535891089,1,46,123,368,15,1,34,0.722222222,0,46,0,1,1546,37,84,40,268,97,0.980392156,0.05,7,18,26,20,33,18,19,37,1,1,1,5,5,34,19,1,4,2,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0.052631579,229,19,0.169590643,0
org.eclipse.pde.internal.ui.editor.manifest.TemplateForm,0,0,1,1.535891089,1,60,77,245,4,0,37,1,0,60,0,1,1546,86,1,4,154,63,1.037037037,0.176470588,3,9,9,17,69,14,14,14,3,0,1,0,0,34,14,1,0,2,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,212,14,0.23015873,1
org.eclipse.pde.internal.ui.wizards.project.ConvertedProjectsPage,0,0,1,1.535891089,1,62,41,21,5,0,23,0.4,0,62,0,1,1546,11,0,17,110,44,1.1,0.538461538,1,10,13,26,10,12,12,20,14,0,1,0,0,34,12,1,0,4,1,26,0,97,1,0.91509434,0.924369748,110,0,230,12,0.166666667,1
org.eclipse.pde.internal.ui.preferences.SourceLocationDialog,0,0,1,1.535891089,1,63,81,179,5,0,29,1,0,63,0,1,1546,22,0,7,130,39,1.06060606,0.44,1,9,9,25,10,12,14,14,11,2,1,0,0,34,14,1,0,2,0,29,0,152,0,0.944099379,0.927419355,115,0.086956522,188,14,0.365079365,1
org.eclipse.pde.internal.ui.parts.SharedPart,0,0,1,1.535891089,1,8,8,11,4,5,20,1,0,8,0,1,1546,7,7,1,20,0,1.25,0.5,1,1,1,14,13,7,7,7,7,0,1,1,22,34,7,1,2,4,5,14,0.583333333,180,0.416666667,0.957446809,0.771428571,27,0,36,7,0.571428571,1
org.eclipse.pde.internal.ui.editor.feature.RequiredFeaturesWizardPage,0,0,1,1.535891089,1,87,197,181,5,0,33,0.375,0,87,0,1,1546,48,0,11,144,53,1,0.5,1,8,10,28,48,14,14,19,14,0,1,0,0,34,14,1,0,3,3,32,0,1061,1,0.803787879,0.767504488,855,0,174,14,0.151785714,1
org.eclipse.pde.internal.ui.view.PluginsView,0,0,1,1.535891089,1,87,99,546,4,0,22,1,0,86,0,1,1546,25,0,74,2726,1241,1.001951854,0.017857143,8,29,32,56,14,55,55,61,1,0,1,0,0,34,55,1,0,3,0,24,0,204,0,0.944444444,0.920529801,139,0,932,55,0.079623824,0
org.eclipse.pde.internal.ui.feature.BuildFeatureAction,0,0,1,1.535891089,1,22,24,46,6,0,26,0.375,0,24,0,1,1546,12,0,18,152,47,1.009615385,0.318181818,2,8,8,22,8,15,15,15,7,0,2,0,0,34,15,3,0,2,0,26,0,205,0,0.953488372,0.94011976,157,0,188,15,0.108333333,0
org.eclipse.pde.internal.ui.search.PluginSearchPage,0,0,1,1.535891089,1,34,68,125,5,0,23,1,0,34,0,1,1546,34,1,39,428,128,0.991735536,0.264705882,1,22,30,34,25,24,25,27,9,1,2,0,0,34,25,3,0,5,0,25,1,216,0,0.874493927,0.835978836,158,0.03125,351,25,0.125454545,0
org.eclipse.pde.internal.ui.wizards.templates.FirstTemplateWizardPage,0,0,1,1.535891089,1,71,110,268,9,0,23,1,0,71,0,1,1546,19,0,62,986,425,1.00612745,0.291666667,3,51,51,48,27,34,34,34,14,0,1,0,0,34,34,1,0,4,1,32,0,82,1,0.891304348,0.979716024,483,0,552,34,0.043829296,0
org.eclipse.pde.internal.ui.search.PluginSearchActionGroupFactory,0,0,1,1.535891089,1,0,0,0,2,0,23,0,0,0,0,1,1546,34,1,0,0,0,0,0.777777778,0,0,0,9,25,2,2,2,7,0,2,0,0,34,2,3,0,1,0,25,1,216,0,0.874493927,0.835978836,158,0,6,2,0,0
org.eclipse.pde.internal.ui.editor.manifest.NullToolBarManager,0,0,1,1.535891089,1,0,0,0,21,0,37,0,0,0,0,1,1546,86,1,0,380,170,0,0.25,0,0,0,28,69,21,21,21,7,0,2,0,0,34,21,3,0,2,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,48,21,0,1
org.eclipse.pde.internal.ui.search.SchemaMarkerResolutionGenerator,0,0,1,1.535891089,1,0,1,1,2,0,23,1,0,0,0,1,1546,34,1,0,0,0,0,0.777777778,0,1,3,9,25,2,2,5,7,0,2,0,0,34,2,3,0,1,0,25,1,216,0,0.874493927,0.835978836,158,0,9,2,1.5,0
org.eclipse.pde.internal.ui.editor.SystemFileEditorInputFactory,0,0,1,1.535891089,1,1,0,0,2,0,34,0,0,1,0,1,1546,37,84,0,0,0,0,0.777777778,0,0,0,9,33,2,2,2,7,0,2,0,0,34,2,3,0,1,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0,11,2,0,0
org.eclipse.pde.internal.ui.search.FindPluginReferencesAction,0,0,1,1.535891089,1,10,0,1,4,0,23,1,0,10,0,1,1546,34,1,0,6,0,1.5,0.636363636,0,1,1,11,25,4,4,4,7,0,2,0,0,34,4,3,0,2,0,25,1,216,0,0.874493927,0.835978836,158,0,55,4,1.25,3
org.eclipse.pde.internal.ui.search.DependencyExtentLabelProvider,0,0,1,1.535891089,1,10,0,3,3,0,23,0,0,10,0,1,1546,34,1,0,2,0,0,0,0,0,0,3,25,1,3,3,0,2,1,0,0,34,3,1,0,1,0,25,1,216,0,0.874493927,0.835978836,158,1,73,3,0,0
org.eclipse.pde.internal.ui.editor.schema.NoRestrictionPage,0,0,1,1.535891089,1,10,12,3,6,0,31,1,0,10,0,1,1546,36,0,0,20,5,1.25,0.538461538,0,1,1,13,37,1,6,6,7,5,2,0,0,34,6,3,0,1,4,30,0,729,1,0.886861314,0.846280992,512,0.416666667,20,6,0.5,1
org.eclipse.pde.internal.ui.editor.SystemFileMarkerAnnotationModel,0,0,1,1.535891089,1,10,16,24,1,0,34,1,0,10,0,1,1546,37,84,2,66,21,0.924999997,0.285714286,4,5,7,14,33,10,10,14,4,0,1,0,0,34,10,1,0,2,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0,85,10,0.36,1
org.eclipse.pde.internal.ui.util.PDEProblemFinder,0,0,1,1.535891089,1,1,1,0,3,0,18,0,0,1,0,1,1546,9,1,0,2,0,0,0.7,0,0,0,10,11,3,3,3,7,0,1,0,0,34,3,1,0,1,2,8,0.333333333,58,0.666666667,0.983050847,0.909090909,10,0,5,3,0,0
org.eclipse.pde.internal.ui.wizards.project.ConvertJavaToPDEProjectAction,0,0,1,1.535891089,1,101,86,6,4,0,23,0.5,0,15,0,1,1546,11,0,0,6,0,1.5,0.636363636,0,4,4,11,10,4,4,4,7,0,2,0,0,34,4,3,0,2,1,26,0,97,1,0.91509434,0.924369748,110,0,45,4,0.3125,1
org.eclipse.pde.internal.ui.parts.StatusDialog,0,0,1,1.535891089,1,11,13,10,6,2,20,1,0,11,0,1,1546,7,7,4,90,35,1.037037035,0.5,2,6,6,22,13,9,11,11,11,2,1,2,5,34,11,1,2,1,5,14,0.583333333,180,0.416666667,0.957446809,0.771428571,27,0.095238095,104,11,0.378787879,1
org.eclipse.pde.internal.ui.editor.StreamDocumentProvider,0,0,1,1.535891089,1,11,20,11,4,2,34,1,0,11,0,1,1546,37,84,0,72,27,1,0,0,2,2,10,33,10,10,10,0,0,1,2,4,34,10,1,3,4,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0,55,10,0.3,1
org.eclipse.pde.internal.ui.editor.text.AnnotationHover,0,0,1,1.535891089,1,11,2,2,2,0,5,0,0,11,0,1,1546,14,0,7,6,0,0,0.636363636,0,0,0,11,12,4,4,4,7,0,2,0,0,34,4,3,0,3,2,3,0,6,1,0.75,0.666666667,4,0,56,4,0,3
org.eclipse.pde.internal.ui.editor.feature.PortabilityChoiceDescriptor,0,0,1,1.535891089,1,11,23,23,3,0,33,1,0,11,0,1,1546,48,0,0,2,0,2,0.727272727,1,2,2,11,48,3,3,3,8,0,1,0,0,34,3,1,0,4,3,32,0,1061,1,0.803787879,0.767504488,855,0,41,3,0.833333333,0
org.eclipse.pde.internal.ui.wizards.imports.FeatureImportWizard,0,0,1,1.535891089,1,11,4,30,6,0,16,1,0,11,0,1,1546,23,0,5,42,14,1.125,0.578947368,2,8,11,19,15,6,8,14,11,2,2,0,0,34,8,3,0,3,0,25,0,111,0,0.711538462,0.778325123,158,0.111111111,83,8,0.15625,1
org.eclipse.pde.internal.ui.editor.text.ColorManager,0,0,1,1.535891089,1,11,4,4,4,0,5,1,0,11,0,1,1546,14,0,15,20,0,1.125,0.5,1,2,2,14,12,5,7,7,7,2,3,0,0,34,7,5,0,2,2,3,0,6,1,0.75,0.666666667,4,0.166666667,78,7,0.178571429,1
org.eclipse.pde.internal.ui.launcher.PluginPathDialog,0,0,1,1.535891089,1,11,4,6,1,0,27,1,0,11,0,1,1546,15,0,0,18,3,0.875,0.666666667,1,2,4,18,12,5,6,14,12,1,1,0,0,34,6,1,0,2,2,22,0,109,1,0.886178862,0.885245902,108,0.058823529,71,6,0.333333333,1
org.eclipse.pde.internal.ui.editor.manifest.JavaAttributeWizardPage,0,0,1,1.535891089,1,116,269,370,5,0,37,0.475,0,103,0,1,1546,86,1,27,738,303,0.990178571,0.318181818,1,40,40,44,69,30,30,30,14,0,1,0,0,34,30,1,0,4,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,559,30,0.093333333,0
org.eclipse.pde.internal.ui.editor.feature.OpenReferenceAction,0,0,1,1.535891089,1,12,0,2,3,0,33,0,0,12,0,1,1546,48,0,0,2,0,2,0.25,0,1,1,4,48,3,3,3,1,0,1,0,0,34,3,1,0,1,3,32,0,1061,1,0.803787879,0.767504488,855,0,44,3,0,0
org.eclipse.pde.internal.ui.search.PluginSearchLabelProvider,0,0,1,1.535891089,1,12,0,6,4,0,23,0,0,12,0,1,1546,34,1,0,6,0,0,0,0,0,0,4,25,1,4,4,0,3,1,0,0,34,4,1,0,1,0,25,1,216,0,0.874493927,0.835978836,158,1,77,4,0,3
org.eclipse.pde.internal.ui.editor.manifest.XMLOutlinePage,0,0,1,1.535891089,1,12,16,17,7,0,37,1,0,13,0,1,1546,86,1,6,108,42,0.979999998,0.294117647,0,5,5,17,69,11,12,12,5,1,1,0,0,34,12,1,0,1,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0.0625,104,12,0.366666667,1
org.eclipse.pde.internal.ui.editor.feature.EditorBuildFeatureAction,0,0,1,1.535891089,1,12,18,20,3,0,33,0.666666667,0,12,0,1,1546,48,0,1,6,0,0.888888876,0.615384615,2,3,3,13,48,4,5,5,8,1,1,0,0,34,5,1,0,1,3,32,0,1061,1,0.803787879,0.767504488,855,0.083333333,53,5,0.4,0
org.eclipse.pde.internal.ui.preferences.BuildpathPreferencePage,0,0,1,1.535891089,1,12,2,15,9,0,29,1,0,11,0,1,1546,22,0,0,72,27,1.125,0.166666667,0,6,6,12,10,9,10,10,2,1,3,0,0,34,10,5,0,1,0,29,0,152,0,0.944099379,0.927419355,115,0.090909091,106,10,0,1
org.eclipse.pde.internal.ui.launcher.AbstractLauncherTab,0,0,1,1.535891089,1,12,31,12,8,1,27,1,0,9,0,1,1546,15,0,8,106,40,0.9,0.294117647,2,2,2,17,12,11,12,12,5,1,1,3,3,34,12,1,0,2,2,22,0,109,1,0.886178862,0.885245902,108,0.0625,62,12,0.25,1
org.eclipse.pde.internal.ui.wizards.NewWizard,0,0,1,1.535891089,1,12,8,13,5,2,28,1,0,12,0,1,1546,20,13,0,20,5,1.166666664,0.684210526,0,3,3,19,14,6,6,6,13,0,2,6,7,34,6,3,1,2,1,25,0.928571429,117,0.071428571,0.9140625,0.876404494,78,0,31,6,0.277777778,1
org.eclipse.pde.internal.ui.wizards.project.ProjectStructurePage,0,0,1,1.535891089,1,122,294,200,9,0,23,1,0,122,0,1,1546,11,0,24,600,249,1.004800001,0.325,2,25,32,40,10,26,27,34,13,1,1,0,0,34,27,1,0,4,1,26,0,97,1,0.91509434,0.924369748,110,0.025641026,466,27,0.08,0
org.eclipse.pde.internal.ui.search.PluginSearchActionGroup,0,0,1,1.535891089,1,13,0,0,2,1,23,0,0,13,0,1,1546,34,1,12,20,5,0,0.25,0,0,0,8,25,5,6,6,2,1,1,1,1,34,6,1,1,2,0,25,1,216,0,0.874493927,0.835978836,158,0.142857143,101,6,0,1
org.eclipse.pde.internal.ui.search.ReferencesInPluginAction,0,0,1,1.535891089,1,13,10,15,2,0,23,0.5,0,13,0,1,1546,34,1,2,2,0,1.5,0.727272727,0,2,2,11,25,2,3,3,8,1,1,0,0,34,3,1,0,1,0,25,1,216,0,0.874493927,0.835978836,158,0.1,75,3,0.833333333,0
org.eclipse.pde.internal.ui.wizards.BaseWizardSelectionPage,0,0,1,1.535891089,1,13,18,27,5,2,28,1,0,14,0,1,1546,20,13,0,6,0,1.5,0.25,1,2,2,8,14,6,6,6,2,0,1,2,4,34,6,3,2,2,1,25,0.928571429,117,0.071428571,0.9140625,0.876404494,78,0,30,6,0.583333333,1
org.eclipse.pde.internal.ui.wizards.imports.UpdateBuildpathWizard,0,0,1,1.535891089,1,13,2,24,3,0,16,1,0,13,0,1,1546,23,0,0,6,0,1.5,0.75,1,4,4,16,15,3,4,4,12,1,1,0,0,34,4,1,0,1,0,25,0,111,0,0.711538462,0.778325123,158,0.066666667,40,4,0.375,3
org.eclipse.pde.internal.ui.editor.XMLConfiguration,0,0,1,1.535891089,1,13,27,78,5,1,34,1,0,13,0,1,1546,37,84,2,24,3,0.9,0.125,4,4,4,8,33,7,7,7,1,0,1,1,1,34,7,1,0,2,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0,83,7,0.607142857,1
org.eclipse.pde.internal.ui.editor.feature.PreviewAction,0,0,1,1.535891089,1,14,10,23,3,0,33,0.5,0,14,0,1,1546,48,0,2,8,0,0.75,0.571428571,1,2,2,14,48,5,6,6,8,1,1,0,0,34,6,1,0,1,3,32,0,1061,1,0.803787879,0.767504488,855,0.076923077,63,6,0.416666667,0
org.eclipse.pde.internal.ui.wizards.extension.NewExtensionRegistryReader,0,0,1,1.535891089,1,14,12,31,2,0,22,0.25,0,14,0,1,1546,13,0,34,72,27,1.125,0.411764706,0,8,8,17,11,10,10,10,7,0,1,0,0,34,10,1,0,3,1,22,0,332,1,0.91966759,0.913946588,308,0,141,10,0,1
org.eclipse.pde.internal.ui.launcher.LaunchListener,0,0,1,1.535891089,1,15,14,14,7,0,27,1,0,12,0,1,1546,15,0,17,84,29,0.777777778,0.388888889,0,1,1,18,12,11,11,11,7,0,3,0,0,34,11,5,0,2,2,22,0,109,1,0.886178862,0.885245902,108,0,73,11,0.727272727,1
org.eclipse.pde.internal.ui.editor.manifest.XMLReconcilingStrategy,0,0,1,1.535891089,1,15,16,24,4,0,37,1,0,15,0,1,1546,86,1,3,20,5,1,0.538461538,1,2,2,13,69,6,6,6,7,0,2,0,0,34,6,3,0,2,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,49,6,0.666666667,1
org.eclipse.pde.internal.ui.search.JavaSearchOperation,0,0,1,1.535891089,1,15,19,31,3,0,23,0.5,0,15,0,1,1546,34,1,3,18,3,1.125,0.142857143,1,4,4,7,25,6,6,6,1,0,1,0,0,34,6,1,0,2,0,25,1,216,0,0.874493927,0.835978836,158,0,78,6,0.291666667,1
org.eclipse.pde.internal.ui.search.PluginSearchUIOperation,0,0,1,1.535891089,1,15,4,17,4,0,23,1,0,15,0,1,1546,34,1,0,6,0,1.5,0,0,2,2,4,25,4,4,4,0,0,2,0,0,34,4,3,0,2,0,25,1,216,0,0.874493927,0.835978836,158,0,42,4,0.166666667,3
org.eclipse.pde.internal.ui.editor.manifest.ManifestSourceOutlinePageLabelProvider,0,0,1,1.535891089,1,16,0,8,3,0,37,0,0,16,0,1,1546,86,1,2,6,0,0,0.2,0,0,0,5,69,2,4,4,1,2,1,0,0,34,4,1,0,1,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0.5,96,4,0,3
org.eclipse.pde.ui.ClasspathUtil,0,0,1,1.535891089,1,16,1,15,2,0,1,0,0,5,0,1,1546,1,4,0,0,0,0,0.75,0,0,0,8,6,2,2,2,6,0,1,0,0,34,2,1,0,4,1,0,0.8,1,0.2,1,0,0,0,39,2,0,0
org.eclipse.pde.internal.ui.wizards.templates.ControlStack,0,0,1,1.535891089,1,16,23,30,4,0,23,1,0,16,0,1,1546,19,0,0,2,0,0.5,0.636363636,1,2,4,11,27,4,4,5,7,0,1,0,0,34,4,1,0,1,1,32,0,82,1,0.891304348,0.979716024,483,0,42,4,1.375,0
org.eclipse.pde.internal.ui.search.JavaSearchCollector,0,0,1,1.535891089,1,16,37,39,5,0,23,1,0,13,0,1,1546,34,1,0,10,0,0.888888876,0.583333333,2,3,6,12,25,5,5,11,7,0,2,0,0,34,5,3,0,5,0,25,1,216,0,0.874493927,0.835978836,158,0,59,5,0.733333333,1
org.eclipse.pde.internal.ui.editor.schema.NewAttributeAction,0,0,1,1.535891089,1,16,6,35,4,0,31,0.4,0,16,0,1,1546,36,0,1,12,2,1.266666666,0.615384615,0,5,5,13,37,4,5,5,8,1,1,0,0,34,5,1,0,1,4,30,0,729,1,0.886861314,0.846280992,512,0.083333333,65,5,0.28,2
org.eclipse.pde.internal.ui.launcher.RuntimeWorkbenchShortcut,0,0,1,1.535891089,1,16,9,19,5,0,27,0,0,16,0,1,1546,15,0,19,110,44,0,0.368421053,0,0,0,19,12,12,12,12,7,0,2,0,0,34,12,3,0,2,2,22,0,109,1,0.886178862,0.885245902,108,0,147,12,0,1
org.eclipse.pde.internal.ui.editor.manifest.ResourceAttributeCellEditor,0,0,1,1.535891089,1,17,14,59,0,0,37,0.5,0,17,0,1,1546,86,1,0,6,0,1.25,0,0,2,2,4,69,4,4,4,0,0,1,0,0,34,4,1,0,1,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,49,4,0.75,3
org.eclipse.pde.ui.templates.OptionTemplateWizardPage,0,0,1,1.535891089,1,17,37,28,3,0,33,1,0,17,0,1,1546,5,11,0,2,0,2,0.823529412,1,3,3,17,14,3,3,3,14,0,1,0,0,34,3,1,0,3,7,32,0.611111111,235,0.388888889,0.921568627,0.888268156,159,0,44,3,1,0
org.eclipse.pde.internal.ui.search.PluginSearchResultCollector,0,0,1,1.535891089,1,17,42,55,7,0,23,1,0,17,0,1,1546,34,1,3,36,8,1,0.466666667,3,8,9,15,25,8,8,10,7,0,2,0,0,34,8,3,0,2,0,25,1,216,0,0.874493927,0.835978836,158,0,97,8,0.28125,1
org.eclipse.pde.internal.ui.editor.schema.NewElementAction,0,0,1,1.535891089,1,18,14,37,4,0,31,0.4,0,18,0,1,1546,36,0,1,12,2,1.266666666,0.615384615,0,5,5,13,37,4,5,5,8,1,1,0,0,34,5,1,0,1,4,30,0,729,1,0.886861314,0.846280992,512,0.083333333,57,5,0.24,2
org.eclipse.pde.internal.ui.editor.schema.TypeRestrictionCellEditor,0,0,1,1.535891089,1,18,74,63,0,0,31,1,0,44,0,1,1546,36,0,0,4,0,1,0,0,2,2,4,37,4,4,4,0,0,1,0,0,34,4,1,0,1,4,30,0,729,1,0.886861314,0.846280992,512,0,49,4,0.75,1
org.eclipse.pde.internal.ui.editor.schema.SchemaSourceOutlinePage,0,0,1,1.535891089,1,18,82,38,4,0,31,1,0,18,0,1,1546,36,0,0,6,0,1.5,0.428571429,0,4,4,7,37,1,4,4,3,3,1,0,0,34,4,1,0,3,4,30,0,729,1,0.886861314,0.846280992,512,0.5,36,4,0.6875,3
org.eclipse.pde.internal.ui.util.SWTUtil,0,0,1,1.535891089,1,19,10,4,7,0,18,0,0,19,0,1,1546,9,1,4,30,9,0,0.5,0,0,0,14,11,7,7,7,7,0,1,0,0,34,7,1,0,3,2,8,0.333333333,58,0.666666667,0.983050847,0.909090909,10,0,81,7,0,1
org.eclipse.pde.internal.ui.editor.manifest.JavaAttributeCellEditor,0,0,1,1.535891089,1,19,14,63,0,0,37,1,0,19,0,1,1546,86,1,0,6,0,1,0,0,1,1,4,69,4,4,4,0,0,1,0,0,34,4,1,0,1,5,35,0.166666667,1475,0.833333333,0.839499146,0.787330317,1044,0,53,4,1.5,3
org.eclipse.pde.internal.ui.launcher.WorkbenchSourcePathProvider,0,0,1,1.535891089,1,19,2,6,3,0,27,1,0,19,0,1,1546,15,0,4,12,2,1.333333333,0,0,1,1,5,12,5,5,5,0,0,1,0,0,34,5,1,0,2,2,22,0,109,1,0.886178862,0.885245902,108,0,137,5,0.2,2
org.eclipse.pde.internal.ui.editor.PDEMultiSelectionProvider,0,0,1,1.535891089,1,19,45,34,7,0,34,1,0,19,0,1,1546,37,84,1,44,8,0.952380947,0.4375,1,3,3,16,33,6,9,9,7,3,2,0,0,34,9,3,0,1,7,29,0.923076923,660,0.076923077,0.88,0.740634006,257,0.2,53,9,0.518518519,1
org.eclipse.pde.internal.ui.view.PluginsDragAdapter,0,0,1,1.535891089,1,19,7,11,3,0,22,0,0,19,0,1,1546,25,0,2,4,0,0.5,0,0,1,1,4,14,4,4,4,0,0,1,0,0,34,4,1,0,1,0,24,0,204,0,0.944444444,0.920529801,139,0,50,4,0.5,1
